date,0
2024-01-02,100000.0
2024-01-03,99950.026125
2024-01-04,98974.92612500001
2024-01-05,100925.126125
2024-01-06,101900.226125
2024-01-07,99950.026125
2024-01-08,98487.376125
2024-01-09,101217.65612500001
2024-01-10,102875.326125
2024-01-11,103167.856125
2024-01-12,104825.526125
2024-01-13,105747.72695
2024-01-14,105694.88225
2024-01-15,106370.52225
2024-01-16,107625.28225
2024-01-17,109555.68225
2024-01-18,111775.64225
2024-01-19,110520.88225
2024-01-20,109266.12225
2024-01-21,107914.84225
2024-01-22,106660.08225
2024-01-23,108107.88225
2024-01-24,109500.90715
2024-01-25,109446.189025
2024-01-26,110867.439025
2024-01-27,112004.439025
2024-01-28,110393.689025
2024-01-29,109730.439025
2024-01-30,108498.689025
2024-01-31,108972.439025
2024-02-01,110109.43902499999
2024-02-02,111814.939025
2024-02-03,113236.189025
2024-02-04,113653.089025
2024-02-05,113596.29384999999
2024-02-06,114811.66384999998
2024-02-07,116400.99384999997
2024-02-08,115746.56384999999
2024-02-09,114063.74384999997
2024-02-10,113315.82384999997
2024-02-11,113596.29384999999
2024-02-12,115466.09384999998
2024-02-13,116868.44384999998
2024-02-14,118270.79384999999
2024-02-15,119146.09397499998
2024-02-16,119086.55349999998
2024-02-17,119735.24349999998
2024-02-18,120291.26349999999
2024-02-19,121403.30349999998
2024-02-20,122793.35349999998
2024-02-21,123256.70349999999
2024-02-22,123720.05349999998
2024-02-23,124924.76349999999
2024-02-24,126222.14349999998
2024-02-25,126963.50349999998
2024-02-26,128289.37952499998
2024-02-27,128225.27229999998
2024-02-28,129144.37229999999
2024-02-29,130457.76619999998
